volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,9,fragment,136,,,"St. B.","Κύπασις, πόλις περὶ Ἑλλήσποντον· Ἑκ. Εὐρ.","Cypasis, urbs circa Hellespontum.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,9,fragment,137,,,"St. B.","Λίμναι, πόλις Ἑλλησπόντου περὶ Σηστόν· Ἑκ. Εὐρ.","Limnæ, urbs Hellesponti, circa Sestum.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,9,fragment,138,,,"St. B.","Μάδυτος, πόλις Ἑλλησποντία· Ἑκ. Εὐρ.","Madytus, urbs Hellespontia.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,9,fragment,139,,,"St. B.","Τένεδος, νῆσος τῶν Σποράδων, ὡς Ἑκαταῖος ἐν Ἑλλησπόντῳ, ἀπὸ Τέννου καὶ Ἀμφιθέας ἢ Ἡμιθέας, τῶν Κύκνου παίδων, οἷον Τέννου ἕδος.","Tenedus, una ex Sporadibus insulis, ut Hecatæus in  Hellesponto, a Tenne et Amphithea vel Hemithea, Cycni liberis appellata, ac si diceres Τέννου ἕδος, i. e. Tennæ sedes.","Tenedi mentio est fr. 209.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,140,,,"Ælius Herodian. Περὶ μονήρ. Λέξεως p. 31:","Μᾶζα—Βόρυζα πόλις Περσικὴ, ὡς Ἑκ. Περιηγήσει Εὐρώπης· «μέτα δὲ Βόρυζα, πόλις Περσέων· μέτα δὲ Θυνίας παρὰ Βυζάντης καυκωνίδος πόλις.»","Maza — — Boryza urbs Persica, ut Hecatæus: «Post vero Boryza, urbs Persarum; post vero Thynias urbs juxta Byzanten Cauconidem.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,141,,,"St. B.","Δεσιλοί, ἔθνος Θρᾳκικόν· Ἑκ. Εὐρ.","Desili (Dezili?), populus Thraciæ.","Populus ignotus, fortasse idem quem Plinius Denseletas appellat. Ceterum Δεσιλοί apud Stephanum collatum est inter Δέδμασα et Δειπνιάς, itaque fortasse legendum Δεζιλοί. Codd. Voss. Δασιλοί. Utrumque facile mutabatur in Denselos vel Denseletas.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,142,,,"St. B.","Ἔθνος Θρᾴκης· Ἑκ. Εὐρ.","Datylepti, populus Thraciæ.","De his nihil notum.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,143,,,"Bekker. Anecd. I, p. 362:","Αἶμον τὸ ὄρος οὐδετέρως Ἑκ. διὰ παντὸς καὶ Διονύσιος καὶ Ἑλλάνικος καὶ Εύδοξος.","Αἶμον (Hæmum) mons, apud Hecatæum semper neutro  genere, sicut apud Dionysium et Hellanicum et Eudoxum.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,144,,,"St. B.","Καβασσός — πόλις ἐν Καππαδοκίᾳ, πατρὶς Ὀθρυονέως. Ὅμηρος· Καβησόθεν ἔνδον ἔοντα (Il. N, 363). Ἑκαταῖος δὲ ὁ Μιλήσιος Καβασσὸν πόλιν εἶναί φησιν «ὑπερβάντι τὸ Θρᾴκιον Αἶμον· καὶ συμφωνεῖ καὶ ἡ τοῦ γάμου ἐλπὶς τῶν Θπᾳκῶν ἀκολασίᾳ.» Stephani codd. τον Θρᾴκιον Αἶμον.","Cabassus, urbs in Cappadocia, patria Othryonei. Homer.: «Ex Cabesso, qui aderat.» Hecatæus vero Milesius, Cabassum urbem esse inquit «ultra Thracium Hæmum, et concinit nuptiarum spes cum Thracum incontinentia.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,145,,,"St. B.","Δισοραί, ἔθνος Θρᾴκιον· Ἑκ. Εὐρ.","Disoræ, populus Thraciæ.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,146,,,"St. B.","Βάντιοι, ἔθνος Θρᾴκης· Ἑκ.","Bantii, populus Thraciæ.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,147,,,"St. B.","Τρίσπλαι, ἔθνος Θρᾴκιον· Ἑκ. Εὐρ.","Trisplæ, populus Thraciae.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,148,,,"St. B.","Ἐντριβαί, ἔθνος Θρᾳκικόν· Ἑκ. Εὐρ.","Entribæ, populus Thraciae.","De his omnibus nihil notum.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,149,,,"St. B.","Κρόβυζοι, ἔθνος πρὸς νότου άνέμου τοῦ Ἴστρου· Ἑκ. Εὐρ.","Crobyzi, gens ad meridiem Istri.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,150,,,"St. B.","Τριζοί, ἔθνος πρὸς νότον τοῦ Ἴστρου· Εκ. Εὐρ.","Trizi, gens ad meridiem Istri.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,151,,,"St. B.","Ἴτων, πόλις Θεσσαλίας. — Καὶ χώρα Ἰτώνη ὑπὸ τὸν Αἶμον, ὡς Ἑκ. Εὐρ.","Iton,urbs Thessaliae.... Est et regio Itone sub Hiemo, ut Hec.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,152,,,"St B.","Ὀργάλημα, πόλις ἐπὶ τῷ Ἴστρῳ· Ἑκ. Εὐρ. Εἰσὶ καὶ Ὀργομεναὶ πόλις Ἰλλυρίας.","Orgalêma, urbs ad Istrum. Hec. Sunt etiam Orgomenæ  urbs Illyriæ.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,153,,,"St. B.","Καρκινῖτις, πόλις Σκυθική· Ἑκ. Εὐρ.","Carcinitis, urbs Scythica.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,154,,,"St. B.","Μελάγχλαινοι, ἔθνος Σκυθικόν· Ἑκ. Εὐρ.","Melanchlæni, populus Scythicus.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,155,,,"St. B.","Μυργέται, ἔθνος Σκυθικόν· Ἑκ. Εὐρ. Ἔν τισι τῶν Ἡρωδιανοῦ γράφεται κακῶς.","Myrgetæ (?), gens Scythica, Hec. In aliquibus Herodiani libris perperam scribitur.","Myrgetæ præterea nusquam commemmorantur. Codd. Palatini: γράφεται διάγετων κακῶς· ex quo vix quidquam extricari potest. Fortasse ipsius est error Stephani, neque diversi hi Myrgetæ, mutatalitera M,a Tyrrhegetis Strabonis (VII, 471), Tyrangetis Ptolemæi (III, 10), Tyragetis Plinii (IV, 12, 26), qui Istro flumini et Bastarnis erant vicini.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,10,fragment,156,,,"St. B.","Ματυκέται, ἔθνος Σκυθικόν· Ἑκ. Εὐρ.","Matycetæ, gens Scythica.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,11,fragment,157,,,"St. B.","Καρδησός, πόλις Σκυθίας· Ἑκ. Εὐρ.","Cardcsus, urbs Scythiæ.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,11,fragment,158,,,"St. B.","Ἴσηκος, ἔθνος Σκυθικόν· Ἑκ. Εὐρ.","Isepus, gens Scythica.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,11,fragment,159,,,"St. B.","Ἠδοὶ, ἔθνος Σκυθικόν· Ἑκ. Εὐρ.","Edi, gens Scythica.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,11,fragment,160,,,"Plin. Hist. nat. IV, 13, 27:","«Septentrionalis Oceanus: Amalchium eum Hecatæus appellat, a Paropamiso amne ea parte qua Scythiam alluit, quod nomen ejus gentis lingua significat  congelatum.»",,,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,11,fragment,160,,,"Eadem Solinus c. 22:","Septentrionalem Oceanum ex ea parte, qua a Paropamiso amne Scythiae alluitur, Hecatæus Amalchium appellat, quod gentis illius lingua significat congelatum mare.»",,"Possunt tamen haec ex Abderita Hecatæo esse repetita, qui de Hyperboreis librum confecit (Diod. II, 47, cf. Dindorf. not.), quem falso nonnulli Milesio tribuerunt.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,11,fragment,161,,,"St. B.","Δανδάριοι, ἔθνος περὶ τὸν Καύκασον, ὡς Ἑκ. Εὐρ.","Dandarii, populus circa Caucasum.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,11,fragment,162,,,"St. B.","Τιπάνισσαι, ἔθνος παρὰ τὸν Καύκασον· Ἑκ. Εὐρ.","Tipanissæ, gens juxta Caucasum.","Populus ignotus.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,11,fragment,163,,,"Ammian. Marcell. XXII, 8:","«Appositum est, ut existimo, tempus super Thraciarum extimis situque Pontici sinus visa vel lecta quaedam perspicua fide monstrare.... Omnis autem ejus velut insularis circuitus litorea navigatio viginti tribus dimensa millibus stadiorum, ut Eratosthenes affirmat, et Hecatæus et Ptolemæus aliique hujusmodi cognitionum minutissimi scrutatores, in speciem Scythici arcus nervo coagmentati geographiæ totius assensione formatur.»",,,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,11,fragment,164,,,"St. B.","Φαναγόρεια, πόλις ἀπὸ Φαναγόρου, ὡς Ἑκαταῖος Ἀσίᾳ· «ἡ νῆσος Φαναγόρη καὶ Φαναγόπεια.»","Phanagoria, urbs sic dicta a Phanagora, ut Hec.: «Insula Phanagora, et Phanagoria.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,11,fragment,165,,,"St. B.","Ἀπάτουρον, τὸ τῆς Ἀφροδίτης ἱερὸν ἐν Φαωαγορίᾳ. — Ἑκαταῖος δὲ κόλπον οἶδε τὸν Ἀπάτουρον ἐν τῇ Ἀσίᾳ.","Apaturum, Veneris templum in urbe Phanagoria.... Hecatæus sinum quendam Apaturum novit in Asia.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,11,fragment,166,,,"St. B.","Ἰξιβάται, ἔθνος πρὸς τῷ Πόντῳ προσεχὲς τῇ Σινδικῇ, Ἑκ. Ἀσ.","Ixibatæ, gens ad Pontum vicina Sindicæ.","Codd. Ἰνδικῆ, errore apud  Stephanum frequentissimo. Populus ignotus.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,11,fragment,167,,,"St. B.","Ἰάμαι, ἔθνος Σκυθικόν· Ἑκ. Ἀσ. — Et postea Ἰάμοι, Σκυθίας ἔθνος ὡς Ἀλέξανδρος ἐν τῷ περὶ Εὐξείνου Πόντου μυθολογεῖ.","Iamæ, gens Scythica. Hec. Iami, Scythiæ gens, ut Alexander in libro de Euxino Ponto fabulatur.","Præterea sunt ignoti, nisi forte sunt iidem, quos Ptolemæus (V, 9) Iamaxatas appellat.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,11,fragment,168,,,"St. B.","Ἰσσηδόνες, ἔθνος Σκυθικόν· Ἑκ. Ἀσ.","Issedones, populus Scythicus.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,11,fragment,169,,,"St. B.","Καταννοί, ἔθνος πρὸς τῇ Κασπίᾳ θαλάσσῃ. Ἑκ. Ἀσ.","Catanni, gens juxta mare Caspium.",Ignoti.,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,11,fragment,170,,,"St. B.","Μυκοί, ἔθνος περὶ οὗ Ἑκαταῖος ἐν Ἀσίᾳ· «ἐκ Μυκῶν εἰς Ἀράξην ποταμόν.»","Myci, populus, de quo Hec. in Asia: «Ex Mycis in Araxen fluvium.»","Codd. Ἐκ Μυκῶν εἰς Ἀράξινόν ποτε. Cum Myci mari Rubro fuerint vicini, probabile est, boreales et australes Asiae fines hoc loco esse designatos. Nam etiam Herodoto Araxes Asiam et Europam dirimit (IV, II).",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,11,fragment,171,,,"St. B.","Μηδία, χώρα ταῖς Κασπίαις παρακειμένη πύλαις· Ἑκ. Ἀσίᾳ· ἀπὸ Μήδου υἱοῦ Μηδείας.","Media, regio Caspiis adjacens portis, Hec. A Medo Medæ filio.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,172,,,"Athen. II, p. 70:","Ἑκαταῖος δ ̓ δ Μιλήσιος ἐν Ἀσίας περιηγήσει, εἰ γνήσιον τοῦ συγγραφέως τὸ βιβλίον (Καλλίμαχος γὰρ αὐτὸ ἀναγράφει Νησιώτου) ὅστις οὖν ἐστὶν ὁ ποιήσας, λέγει οὕτω· «περὶ τὴν Ὑρκανίην Θάλασσαν καλεομένην οὔοεα ὑψηλὰ καὶ δάσεα ὕλῃσι, ἐπὶ δὲ τοῖσιν οὔρεσιν ἄκανθα κυνάρα.»","Hecalæus vero Milesius, si modo vere illius auctoris  liber est (Callimachus enim Insulano tribuit), sed quisquis auctor fuerit, sic scribit: «Circa Hyrcanum mare, quod vocatur, montes sunt excelsi et silvis densi: et in illis montibus spina cynara.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,173,,,"Athen. ibidem:","Καὶ ἑξῆς· «Πάρθων πρὸς ἥλιον ἀνίσχοντα Χοράσμιοι οἰκοῦσι γῆν ἔχοντες καὶ πεδία καὶ οὔρεα· ἐν δὲ τοῖσιν οὔρεσι δένoρεα ἔνι ἄγρια, ἄκανθα κυνάρα, ίτέα, μυρίκη.»","Et deinde: «A Parthis versus orientem solem Cborasmii habitant, regionem tenentes et campestrem et montosam: in montibus vero silvestres nascuntur arbores, spina cynara, salix, tamariscus.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,173,,,"Idem St. B.","Χορασμίη, πόλις πρὸς ἕω Πάρθων. Ἑκ. Ἀσίας περιηγήσει· «ἐν δὲ αὐτοῖς πόλις Χορασμίη.» Αὐτοὶ δὲ Χοράσμιοι, ὡς αὐτός φησι· «Πάρθων πρὸς ἥλιον ἀνίσχοντα Χοτάσμιοι οἰκοῦσι.»","Chorasmie, urbs ad orientem Parthorum. Hecat.: «Est  ibi urbs Chorasmie.» Ipsi vero incolas Chorasmii, ut Idem dicit: «Parthorum ad orientem solem Chorasmii habitant.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,174,,,"Athen. ibidem:","Καὶ περὶ τὸν Ἰνδὸν δέ φησι ποταμὸν γίνεσθαι τὴν κυνάραν.","Etiam ad Indum fluvium cynaram reperiri dicit.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,175,,,"St. B.","Ὠπίαι, ἔθνος Ἰνδικόν. Ἑκ. Ἀσίᾳ· «ἐν δ ̓ αὐτοῖς οἰκέουσιν ἄνθρωποι παρὰ Ἰνδὸν ποταμὸν Ὠπίαι, ἐν δὲ τεῖχος βασιλήϊον, μέχρι τούτου Ὠπίαι, ἀπὸ τούτου ἐρημία μέχρις Ἰνδῶν.»","Opiæ, populus Indiæ. Hec.: «Inter eos autem habitant homines juxta Indum fluvium Opiæ. Est vero murus regius, ad hunc usque Opiæ, ab hoc est solitudo usque ad Indos.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,176,,,"St. B.","Ἀργάντη, πόλις Ἰνδίας, ὡς Ἑκαταῖος.","Argante, urbs Indiæ.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,177,,,"St. B.","Καλατίαι, ἔθνος Ἰνδικόν. Ἑκ. Ἀσ.","Calatiæ, gens Indica.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,178,,,"St. B.","Γάνδαραι, Ἰνδῶν ἔθνος. Ἑκ. Ἀσ. Λέγονται καὶ Γανδάριοι παρ ̓ αὐτῷ καὶ Γανδαρικὴ ἡ χώρα.","Gandaræ, Indorum gens, Hec. Dicuntur etiam Gandarii apud ipsum et Gandarica regio.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,178,,,"Et ib. s.v. Γάνδροι·","ἔθνος Ἰνδῶν — Ἑκ. Δε Γανδάρας αὐτοὺς καλεῖ.","Gandri, populus Indorum,... Hecatæus vero «Gandaras» eos vocat.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,179,,,"St. B.","Κασπάπυρος, πόλις Γανδαρικὴ, Σκυθῶν ἀκτή· Ἑκ. Ἀσ.","Caspapyrus, urbs Gandarica, Scytharum vero littus.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,180,,,"St. B.","Παρικάνη, πόλις Περσική· Ἑκ. Ἀσίᾳ· «ἐν δ ̓ αὐτοῖσι πόλις Παρικάνη οὔνομα.»","Paricane, urbs Persica. Hec.: «Est vero apud eos urbs  Paricane nomine.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,181,,,"St. B.","Χανδανάκη, πόλις Περαική· Ἑκ. Εὐρ.","Chandanace, urbs Persica.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,182,,,"St. B.","Κύρη, νῆσος ἐν τῷ Περσικῷ κόλπῳ· Ἑκ. Ἐν περιηγήσεως δευτέρῳ.","Cyre, insula in sinu Persico.","In editionibus Aldina et Iuntina legitur ἐν τῷ Περσικῷ πόντῳ.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,183,,,"St. B.","Μυκοί, ἔθνος περὶ οὗ Ἑκ. Ἐν Ἀσίᾳ· «ἐκ Μυκῶν εἰς Ἀράξην ποταμόν.»","Myci, populus, de quo Hec.: «Ex Mycis in Araxen fluvium.»","Cf. fr. 170.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,184,,,"St. B.","Σιτακή, πόλις Περσικὴ, ὡς Ἑκ. Ἀσίᾳ. Ὁ πολίτης Σιτακηνός, καὶ ἡ χώρα Σιτακηνή.","Sitace, urbs Persica, ut Hec. Civis, Sitacenus, et regio, Sitacene.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,12,fragment,185,,,"St. B.","Κόραξοι, ὄθνος Κόλχων, πλησίον Κώλων· Ἑκ. Ἀσ. Κοραξικὸν τεῖχος καὶ Κοραξικὴ χώρα. Cf. eundem in Χαριμάται: Καὶ Ἑλλάνικος ἐν Κτίσεσιν ἐθνῶν καὶ πόλεων· Κερκεταίων δ ̓ ἄνω οἰκοῦσι Μόσχοι καὶ Χαριμάται, κάτω δ ̓ Ἡνίοχοι, ἄνω δὲ Κοραξοί.","Coraxi, gens Colchorum, prope Colos. Hec. Coraxicus murus, et Coraxica regio. — Hellanicus etiam de conditis gentibus et urbibus: «Supra Cercetæos habitant Moschi, et Charimatæ, infra vero Heniochi, supra autem Coraxi.»","Cercetas, Achæos et Heniochos Scylax (75) inter Sindicen et Coraxos collocat, neque Hecatæum hos præterisse probabile est.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,13,fragment,186,,,"St. B.","Κῶλοι, ἔθνος πρὸς τῷ Καυκάσῳ· Ἑκ. Ἀσ.· «Αἱ δὲ ὑπωρεῖαι τοῦ Καυκάσου καλοῦνται Κωλικὰ ὄρη.» Ἡ χώρα κωλική.","Coli, gens juxta Caucasum, Hec.: «Imæ Caucasi partes vocantur Colici montes.» Regio Colica.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,13,fragment,187,,,"Schol. Apollon. Rhod. IV, 284:","Ἑκαταῖος δὲ ἱστορεῖ μὴ ἐκδιδόναι εἰς τὴν θάλασσαν τὸν Φᾶσιν, οὐδ ̓ ὡς διὰ Τανάϊδος ἔπλευσαν, ἀλλὰ κατὰ τὸν αὐτὸν πλοῦν, καθ ̓ ὃν καὶ πρότερον, ὡς Σοφοκλῆς ἐν Σκύθαις ἱστορεῖ.","Hec. vero narrat, non effluere in mare Phasin, neque per Tanaim navigasse (Argonautas), sed eadem via qua prius, ut Sophocles in Scythis narrat.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,13,fragment,187,,,"Cui rei refragatur, quod in iisdem scholiis ad v. 269 dictum est:","Ἑκαταῖος δὲ ὁ Μιλήσιος ἐκ τοῦ Φάσιδος διελθεῖν εἰς τὸν Ὠκεανὸν, εἶτα ἐκεῖθεν εἰς τὸν Νεῖλον.","Hecatæus Milesius Argonautas dicit e Phaside in Oceanum, inde vero in Nilum pervenisse.","Itaque sunt qui in priori loco pro Hecatæo substituere velint Herodorum. Fortasse de alio Hecatæo in altero loco cogitavit scholiasta.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,13,fragment,188,,,"St. B.","Μόσχοι, Κόλχων ἔθνος προσεχὲς τοῖς Ματιηνοῖς. Ἑκ. Ἀσ.","Moschi, Colchorum populus Matienis vicinus.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"Β. ΑΣΙΑ",,,,,,13,fragment,189,,,"St. B.","Ὑώπη, πόλις Ματιηνῶν, προσεχὴς τοῖς Γορδίοις. Ἑκ. Ἀσίᾳ· «ἒν δὲ πόλις Ὑώπη, οἱ δ ̓ ἄνθρωποι Ὑωπηνὸς τῷ ἐπιχωρίῳ τύπῳ.","Hyope, urbs Matienorum, Gordiis finitima. Hec.: «Inter alias vero est urbs Hyope, homines autem vestem gerunt qualem Paphlagones.» Gentile Hyopenus, regionis typo.","Revocavi lectionem codicum pro Salmasii Μαστιηνῶν.",
