volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΔΕΥΚΑΛΙΩΝΕΙΑ,,,,,,,,49,fragment,25,,,"Steph. Byz.:","Φημίαι, πόλις τῆς Ἀρναίας, ἀπὸ Φημίου, τοῦ Ἄμπυκος. Ἑλλάνικος πρώτῃ Δευκαλιωνείας.","Phemiæ, urbs Arnææ, a Phemio, Ampycis filio, nominata. Hellanicus libro primo Deucalioniæ.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΔΕΥΚΑΛΙΩΝΕΙΑ,,,,,,,,49,fragment,26,,,"Steph. Byz.:","Μιδάειον, πόλις Φρυγίας· Ἑλλάνικος ἐν δευτέρῳ Δευκαλιωνείας.","Midaeum, urbs Phrygiæ. Hellanicus in libro secundo Deucalioniæ.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΔΕΥΚΑΛΙΩΝΕΙΑ,,,,,,,,49,fragment,27,,,"Steph. Byz.:","Σάλμος, πόλις Βοιωτίας, ἧς οἱ πολῖται Σαλμόνιοι, ὡς Ἑλλάνικος ἐν δευτέρῳ Δευκαλιωνίας.","Salmus, urbs Bœotiæ, cujus cives Salmonii, ut Hellanicus in secundo Deucalioniæ.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,28,,,"Harpocration in v. Τετραρχία:","Τεττάρων μερῶν ὄντων τῆς θετταλίας, ἕκαστον μέρος Τετρὰς ἐκαλεῖτο, καθά φησιν Ἑλλάνικος ἐν τοῖς Θετταλικοῖς· ὄνομα έ φησιν εἶναι ταῖς τετράσι Θετταλιῶτιν, Φθιῶτιν, Πελασγιῶτιν, Ἑστιαιῶτιν.","Quattour totius Thessaliæ partium unquæque Tetras vocabatur, auctore Hellanico in Thessalicis; quarum tetradum nomina recenset Thessaliotidem, Phthiotidem, Pelasgiotidem, Hestiæotidem.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,29,,,"Schol. Apollon. Rh. I, 40, et ex eo Phanorin.:","Αάρισσα, πόλις Θεσσαλικὴ, ἣν ἔκτισεν Ἀκρίσιος· ἥτις ὠνομάσθη ἀπὸ Λαρίσσης τῆς Πελασγοῦ, ὥς φησιν Ἑλλάνικος.","Larissa, urbs Thessaliæ, quam condidit Acrisius, nomen accepit a Larissa, Pelasgi filia, auctore Hellanico.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,30,,,"Pausan. II, 3, p. 118 extr., de Medeæ filio:","Ἑλλάνικος αὐτὸν Πολύξενον καλεῖ, καὶ πατρὸς Ἰάσονός φησιν εἶναι.","Hellanicus Medeæ filium Polyxenum nominat et patrem ei Iasonem fuisse scribit.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,31,,,"Schol. Theocr. XVI, 49:","Κύκνον λέγει τὸν Ποσειδῶνος καὶ Κήϋκος, τὸν ἀνῃρημένον ὑπὸ Ἀχιλλέως. Λευκὸς γὰρ ἦν τὴν χροιὰν ἐκ γενετῆς, ὥς φησιν Ἑλλάνικος.","Cycnum dicit Neptuni et Ceycis filium, quem Achilles interfecit. Nam ab ortu albam cutem habebat, ut dicit Hellanicus.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,32,,,"Schol. Apollon. III, 335:","Ὁ Ἰάσων ἀπὸ Αἰόλου τὸ γένος κατάγει, ὡς Ἑλλάνικος.","Iason ab Æolo genus ducit, ut ait Hellanicus.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,33,,,"Schol. Pind. Nem. III, 64:","Ἑλλάνικος πάντας τοὺς ἐν τῇ Ἀργοῖ πλεύσαντας Ἡρακλεῖ συστρατεῦσαι φησίν.","Hellanicus omnes Argonautas Herculem in expeditionem contra Amazones secutos esse dicit.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,34,,,"Schol. Eur. Med. 9:","Περὶ δὲ τῆς εἰς Κόρινθον μετοικήσεως Ἱππεὺς (leg. Ἵππυς) καὶ Ἑλλάνικος.","De Iasone Corinthum profecto Hippys exponit et Hellanicus.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,35,,,"Steph. Byz.:","Ἀφεταὶ, πόλις τῆς Μαγνησίας. Ἑλλάνικος.","Aphetæ, urbs Magnesiæ, cujus Hellanicus meminit.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΘΕΤΤΑΛΙΚΑ,,,,,,,,49,fragment,36,,,"Steph. Byz.:","Σπαλέθρη, πόλις Θεσσαλίας. Ἑλλάνικος δὲ Σπάλαθραν αὐτήν φησι.","Spalethre, urbs Thessaliæ; Hellanicus vero Spalathram eam vocat.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΡΓΟΛΙΚΑ,,,,,,,,49,fragment,37,,,"Schol. Homer. Il. Γ, 75:","Ἴασος καὶ Πελασγὸς, Τριόπα παῖδες, τελευτήσαντος αὐτοῖς τοῦ πατρὸς, διείλοντο τὴν βασιλείαν. Λαχὼν δὲ Πελασγὸς μὲν τὰ πρὸς Ἐρασῖνον ποταμὸν, ἔκτισε Λάρισσαν· Ἴασος δὲ τὰ πρὸς Ἦλιν. Τελευτησάντων δ ̓ αὐτῶν, ὁ νεώτατος ἀδελφὸς Ἀγήνωρ ἐπεστράτευσε τῇ χώρᾳ, πολλὴν ἵππον ἐπαγόμενος. Ὅθεν ἐκλήθη Ἱππόβοτον μὲν τὸ Ἄργος, ἀπὸ τῆς Ἀγήνορος ἵππου· ἀπὸ δὲ Ἰάσου, Ἴασον· καὶ Πελασγικὸν, ἀπὸ Πελασγοῦ. Ἱστορεῖ Ἑλλάνικος ἐν Ἀργολικοῖς.","Iasus et Pelasgus, Triopæ filii, post mortem patris regnum inter se diviserunt. Pelasgus regionem Erasino fluvio adjacentem obtinuit condiditque Larissam; Iaso quæ ad Elin sita sunt obtigerunt. His defunctis Agenor, frater natu minimus, expeditionem in hanc terram suscepit multum educens equitatum; ab hoc equitatu Argos appellatum est Hippobotum (equos pascens), ab Iaso autem Iasum, a Pelasgo denique dictum est Pelasgicum.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΡΓΟΛΙΚΑ,,,,,,,,49,fragment,37,,,"Eustath. Ad eundem Homeri locum p. 385:","Φησὶ δὲ Ἑλλάνικος, παῖδας τρεῖς Φορωνέως γενέσθαι, οἳ τοῦ πατρὸς θανόντος διενείμαντο τὴν Ἀργείαν. Καὶ ἡ μὲν πρὸς Ἐρασίνῳ τῷ ποταμῷ, Πελασγῷ ἔλαχε, τῷ καὶ τὴν ἐκεῖ Λάρισσαν κτίσαντι. Ἰάσῳ δὲ, τὰ πρὸς Ἦλιν. Ἀγήνωρ δὲ, ἀναλωθείσης τῆς γῆς, τὴν πατρικὴν εἴληφεν ἵππον. Ὅθεν ἐν ταὐτῷ χρόνῳ ὠνομάσθη τὸ Ἄργος τριχῶς· Ἴασον, ὡς καὶ ἡ Ὀδύσσεια δηλοῖ, Πελασγικὸν, καὶ Ἱππόβοτον. Τινὲς δὲ μετὰ τὸν θάνατον τῶν δύο ἀδελφῶν ἐπιστρατεῦσαί φασι τὸν Ἀγήνορα, πολλὴν ἐπαγόμενον ἳππον· ἀφ ̓ ἧς κληθῆναι τὸ Ἄργος Ἱππόβοτον.","Hellanicus tres fuisse dicit Phoronei filios, qui post patris obitum regnum inter se diviserunt. Quæ Erasino fluvio adjacent, Pelasgo, qui Larissam ibi condidit; quæ autem Elidi sunt proxima, Iaso contigerunt. Terra hac ratione distributa, Agenor paternum accepit equitatum. Ita factum est, ut eodem tempore triplex Argos nomen haberet, Iasum, quod ex Odyssea quoque intelligas, Pelasgicum, Hippobotum. Sunt etiam qui Agenorem post mortem fratrum multo cum equitatu expeditionem suscepisse dicant, ab eaque re Argos nominatum esse Hippobotum.","Quocum consentit fere scholiastes Victorianus. Cf. Phavorin. s. v. Ἄργος.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΡΓΟΛΙΚΑ,,,,,,,,50,fragment,38,,,Phavorin:,"Φινέα, Ἀγηνορίδην Ἑλλάνικος εἶπε, καθὸ Ἀγήνορός ἐστι παῖς. Ex Schol. Apollon. III, 178, qui insuper addit: Ἔνιοι δὲ αὐτὸν ἐν τῇ Παφλαγονίᾳ βασιλεῦσαι ἱστοροῦσιν, ἥτις ἐστὶ τῆς Ἀσίας, ὥς φησιν Ἑλλάνικος.","Phineum Hellanicus Agenoridam dicit, quia Agenoris filius est.— Nonnulli tradunt eum regnasse in Paphlagonia, quæ est Asiæ regio, ut ait Hellanicus.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΡΓΟΛΙΚΑ,,,,,,,,50,fragment,39,,,"Schol. Apollon. I, 131, et Phavorin.:","Ὕλας, Ἡρακλέους ἐρώμενος, υἱὸς Θειοδάμαντος τοῦ Δρύοπος (Schol. Theocr. In argumento Idyllii 18, corrupte exhibet δρυτόμου). Οὕτω Μνασέας. Ἑλλάνικος δὲ θειομένητα Θειοδάμαντος καλεῖ.","Hylas, Herculis amasius, filius erat Theodamantis, Dryopis. Ita Mnaseas. Hellanicus vero Theomenetem theodamantis filium nominat (vel potius: Theomenetem Theodamantis loco nominat).","«Hellanici sententia haud dubie fuit alia, et locus emendandus est sic: Ἑλλάνικος δὲ Θειομένητα (vel Θειομένη) ἀντὶ Θειοδάμαντος καλεῖ. Nam in iisdem scholiis ad v. 1207 exstat Θειομένους· Hylæ pater igitur Hellanico auctore fuit Θειομένης.» Sturz.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΡΓΟΛΙΚΑ,,,,,,,,50,fragment,40,,,"Schol. Platon. (ad Phædon. p. 89, C) pag. 381:","Ἡρόδωρος καὶ Ἑλλάνικός φασιν ὡς, ὅτε τὴν ὕδραν Ἡρακλῆς ἀνῄρει, τὸν Ἥραν αὐτῷ καρκίνον ἐφορμῆσαι· πρὸς δύο δὲ οὐ δυνάμενον μάχεσθαι, σύμμαχον ἐπικαλέσασθαι τὸν Ἰόλεων (Ἰόλαον ap. Sieb.)· καὶ ἐντεῦθεν ῥηθῆναι τὴν παροιμίαν (πρὸς δύο οὐδ ̓ ὁ Ἡρακλῆς.). Ἐμνήσθη δὲ ταύτης Πλάτων καὶ ἐν ια' Νόμων (p. 919, B).","Herodorus et Hellanicus narrant, quum Hydram Hercules interficere vellet, Junonem immmisisse ei cancrum. Illum vero, quum contra duo certamen non posset sustinere, auxilio advocasse Iolaum, unde natum esset proverbium, Contra duo ne hercules quidem, cujus Plato mentionem fecit in Phædone et Legum libro undecimo.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΡΓΟΛΙΚΑ,,,,,,,,50,fragment,41,,,"Schol. Hesiodi Theog. 293:","Τὸν Εὐρυτίωνά φησιν Ἑλλάνικος γεγενῆσθαι ἀπὸ Ἄρεος καὶ Ἐρυθείας.","Eurytionem Hellanicus natum dicit ex Marte et Erythea.","Hæc ex Herculis historia petita videntur.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΡΓΟΛΙΚΑ,,,,,,,,50,fragment,42,,,"Schol. Homer. Il. B, 105:","Πέλοψ, ἐκ προτέρας γυναικὸς ἔχων παῖδα Χρύσιππον, ἔγημεν Ἱπποδάμεια τὴν Οἰνομάου, ἐξ ἧς ἱκανοὺς (vulgo ἱκανῶς) ἐπαιδοποίησεν. Ἀγαπωμένου δὲ ὑπ ̓ αὐτοῦ σφόδρα τοῦ Χρυσίππου, ἐπιφθονήσαντες ἥ τε μητρυιὰ καὶ οἱ παῖδες, μή πως καὶ τὰ σκῆπτρα αὐτῷ καταλείψῃ, θάνατον ἐπεβούλευσαν Ἀτρεὺς καὶ Θυέστης, οἱ πρεσβύτατοι τῶν παίδων, αὐτῷ. (De his v. infra.) Ἀναιρεθέντος οὖν τοῦ Χρυσίππου, Πέλοψ ἐπιγνοὺς, ἐφυγάδευσε τοὺς αὐτόχειρας τῆς σφαγῆς (Villois. αὐτόχ. αὐτῶν) γενομένους παῖδας, ἐπαρασάμενος αὐτοῖς καὶ τῷ γένει, δι ̓ αὐτῶν (Villois. Τῷ γένει αὐτῶν) ἀναιρεθῆναι. Οἱ μὲν οὖν ἄλλοι ἀλλαχῇ ἐκπίπτουσι τῆς Πίσης· τελευτήσαντος δὲ τοῦ Πέλοτπος, Ἀτρεὺς κατὰ τὸ πρεσβύτερον (Villoison. Legit τὸ πρεσβυτέριον, vulgo τὸν πρεσβ.) σὺν στρατῷ πολλῷ ἐλθὼν ἐκράτησε τῶν τόπων. Ἱστορεῖ Ἑλλάνικος. Pro ἐπεβούλευσαν ... αὐτῷ, codex Venetus ἐπεβούλησαν, Ἀτρέα καὶ Θυέστην, τοὺς πρεσβυτάτους τῶν παίδων, εἰς τοῦτο προστησάμενοι.","Pelops, postquam ex priore uxore filium susceperat Chrysippum, in matrimonium duxit Hippodamiam, Œnomai filiam, et plures ex ea liberos genuit. Quum vero Chrysippus vehementer ab eo amaretur, et noverca ejusque filii, ne huic pater sceptrum relinqueret metuentes, inviderent, Atreus et Thyestes, filii natu maximi, de cæde ejus agitarunt [sive ut Veneta, Atreum et Thyestem, filios natu maximos, huic rei præficientes, de cæde ejus agitarunt]. Ita Chrysippus interemtus est. Quod quum Pelops comperisset, qui suis manibus cædem perpetrassent filios in exilium misit, et ut ipsi eorumque genus mutua cæde interirent imprecatus est. Illi igitur Pisa expulsi huc illuc discesserunt. Sed post obitum Pelopis, Atreus, quippe qui natu maximus esset, magno cum exercitu adveniens ista regione potitus est.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΡΓΟΛΙΚΑ,,,,,,,,51,fragment,43,,,"Pausan. II, 16, extr.:","Ἑλλάνικος ἔγραψε, Μέδοντα καὶ Στρόφιον γενέσθαι Πυλάδῃ παῖδας ἐξ Ἠλέκτρας.","Hellanicus scriptum reliquit Medontem et Strophium Pyladæ genitos esse ex Electra.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,44,,,"Steph. Byz.:","Σίπυλος, πόλις Φρυγίας· Ἑλλάνικος Ἱερειῶν πρώτῳ.","Sipylus, urbs Phrygiæ. Hellanicus libro Sacerdotum primo.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,45,,,"Steph. Byz.:","Φαίαξ, καὶ Φαιακία, ἀπὸ Φαίακος. Ἑλλάνκος Ἱερείων α'· «Φαίαξ ὁ Ποσειδῶνος καὶ Κερκύρας τῆς Ἀσωπίδος, ἀφ ̓ ἧς ἡ νῆσος Κέρκυρα ἐκλἤθη, τὸ πρὶν Δρεπάνη τε καὶ Σχερία κληθεῖσα.»","Phæax, et Phæacia, a Phæace. Hellanicus Sacerdotum primo: «Phæax, filius Neptuni et Cercyræ Asopidis, a qua insula Cercyra vocata fuit, prius et Drepane et Scheria nominata.»",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,46,,,"Constantin. Porphyrog. Thematt. II, 2, p. 84 ed. Meurs. (Ludg. Bat. 1617):","Μακεδονία ἡ χώρα ὠνομάσθη ...ἀπὸ Μακεδόνος τοῦ Αἰόλου, ὡς Ἑλλάνικος Ἱερίων (leg. Ἱερειῶν) πρώτῃ τῶν ἐν Ἄργει· «Καὶ Μακεδόνος Αἰόλου· οὗ (leg. ἀφ ̓ οὗ) τονῦν Μακεδόνες καλοῦνται. Μόνοι μετὰ Μυσῶν τότε οἰκοῦντες.»","Macedonia appellata est a Macedone, Æoli filio, ut Hellanicus libro primo de Sacerdotibus Argivis: «Et Macedonis, Æoli filii, a quo Macedones appellantur qui soli cum Mysis isto quidem tempore hanc terram incolebant.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,47,,,"Steph. Byz.:","Νισαία, ἐπίνειον Μεγαρίδος, καὶ αὐτὴ ἡ Μεγαρὶς, ἀπὸ Νίσου τοῦ Πανδίονος· Ἑλλάνικος ἐν Ἱερειῶν πρώτῳ. Καὶ ἐν δευτέρῳ· «Καὶ Νισαίαν εἷλε, καὶ Νίσον τὸν Πανδίονος, καὶ Μεγαρέα τὸν Ὀγχήστιον.»","Nisæa, navale Megaridis, et ipsa Megaris sic dicebatur a Niso Pandionis filio, cujus meminit Hellanicus libro primo de Sacerdotibus Junonis; etiam libro secundo: «Et Nisæam cepit, et Nisura Pandionis, et Megarea Onchestium.»",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,48,,,"Steph. Byz.:","Φρίκιον, ὄρος ὑπὲρ θερμοπυλῶν Λοκρικὸν, ἀφ ̓ οὗ Φρίκανες καὶ Φρικανεῖς οἱ αὐτόθι οἰκήσαντες Αἰολεῖς, ὡς Ἑλλάνικος ἐν Ἱερειῶν Ἥρας β'.","Phricium, mons supra Thermopylas Locrensis, a quo Phricanes et Phricanenses inibi habitantes Æoles, ut Hellanicus secundo Sacerdotum Junonis.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,49,,,"Steph. Byz.:","Χαιρώνεια, πόλις πρὸς τοῖς ὅροις Φωκίδος, ...τὸ πρῶτον κέκληται ἀπὸ Χαίρωνος.— Τοῦτον δὲ μυθολογοῦσιν Ἀπόλλωνος καὶ θηροῦς, ὡς Ἑλλάνικος ἐν δευτέρῳ Ἱερειῶν Ἥρας· «Ἀθηναῖοι καὶ μετ ̓ αὐτοὺς ἐπὶ τοὺς Ὀρχομενίζοντας τῶν Βοιώτων (sc. ἰόντες), ἐπὶ Ὀρχομενοῖς καὶ Χαιρώνειαν πόλιν Ὀρχομενῶν εἷλον.»","Chæronea, urbs ad fines Phocidis ... primum vocata fuit a Chærone. Hunc autem fabulantur Apollinis et Therus filium, ut Hellanicus in secundo Sacerdotum Junonis: «Athenienses, et post ipsos adversus Orchomenizontes Bœotorum profecti, post Orchomenos etiam Chæroneam urbem Orchomenorum cepere.»","Plura excidisse videntur.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,49,,,"Ad aliam Orchomenum, Phthiotidis urbem, referendus est Schol. Apollon. Rh. III, 265:","Ἑλλάνικός φησι τὸν Ἀθάμαντα Ὀρχομενὸν (sic) ᾠκηκέναι.","Hellanicus dicit Athamantem Orchomeni habitasse.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,50,,,"Steph. Byz.:","Χαλκὶς, πόλις Εὐβοίας.— Ἑλλάνικος Ἱερειῶν Ἥρας δευτέρῳ· «Θεοκλῆς ἐκ Χαλκίδος μετὰ Χαλκιδέων τὴν Ναξίων ἐν Σικελίῃ πόλιν ἔκτισε.»","Chalcis, urbs Eubœæ.— Hellanicus Sacerdotum Junonis secundo: «Theocles ex Chalcide una cum Chalcidensibus Naxiorum in Sicilia urbem condidit.»",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,51,,,"Constantin. Porphyrog. Themalt. II, 10, p. 102 (s. vol. VI Opp. Meursii p. 1464):","Ὁ γραμματικὸς Στέφανος γράφει· Σικελία ἡ νῆσος Σικανία πρότερον ὠνομάζετο. Εἶτα Σικελία ἐκλήθη, ὥς φησιν Ἑλλάνικος, Ἱερειῶν τῆς Ἥρας β'.","Stephanus grammaticus scribit: Sicilia insula prius Sicania dicebatur, deinde Siciliæ nomen accepit, ut Hellanicus ait libro secundo de Junonis sacerdotibus.",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,51,fragment,52,,,"Steph. Byz.:","Χαονία, μέση τῆς Ἠπείρου.— Ἑλλάνικος Ἱερειῶν Ἥρας τρίτῳ· «Ἀμβρακιῶται, καὶ οἱ μετ ̓ αὐτῶν Χάονες, καὶ Ἠπειρῶται.»","Chaonia, media Epiri. Hellanicus Junonis Sacerdotum tertio: «Ambraciotæ, et qui cum eis Chaones, et Epirotæ.»",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA","ΙΕΡΕΙΑΙ ΤΗΣ ΗΡΑΣ",,,,,,,,52,fragment,53,,,"Dionys. Halicar. Archæol. I, 22:","Τὸ Σικελικὸν γένος ἐξέλιπεν Ἰταλίαν· ὡς μὲν Ἑλλάνικος ὁ Λέσβιός φησι, τρίτῃ γενεᾷ πρότερον τῶν Τρωϊκῶν, Ἀλκυόνης ἱεραμένης ἐν Ἄργει κατὰ τὸ ἕκτον καὶ εἰκοστὸν ἔτος. Δύο γὰρ ποιεῖ στόλους Ἰταλικοὺς διαβάντας εἰς Σικελίαν· τὸν μὲν πρότερον, Ἐλύμων, οὕς φησιν ὑπὸ Οἰνώτρων ἐξαναστῆναι· τὸν δὲ μετὰ τοῦτον ἔτει πέμπτῳ γενόμενον, Αὐσονίων Ἰάπυγας φυγόντων· βασιλέα δὲ τούτων ἀπαφαίνει Σικελὸν, ἀφ ̓ οὗ τοὔνομα τοῖς τε ἀνθρώποις καὶ τῇ νήσῳ τεθῆναι.","Genus Siculum Italiam reliquit, ut refert Hellanicus Lesbius, tribus ætatibus ante bellum Trojanum, anno vigesimo sexto sacerdotii quod Alcyone Argis exercebat. Duas enim classes Italicas in Siciliam trajecisse tradit: priorem Elymorum, quos ab Œnotris pulsos dicit: posteriorem vero Ausonum Iapygas fugientium, quæ quinto post anno eo trajecit. Horum autem regem Siculum fuisse dicit, a quo tam ipsi genti quam insulæ nomen inditum.","Sturz.: «Pro ἱεραμένης sine ulla dubitatione legi debet ἱερωμένης. Nam sic est apud Thucyd. II, 2. Sed pro Ἀλκυόνης, quæ fuituna ex Hyadibus (v. fragm. XXIV), Heynius ad Apollod. p. 685, non male conjicit Ἀλκινόης, quæ filia fuit Stheneli et Nicippes, atque adeo Pelopis neptis et soror Eurysthei (v. Apollod. II, 4, 5). Non dubito, quin Hellanicus intelligendus sit apud eundem Dionysium I, c. 72, ubi, Ὁ τὰς ἱερείας τὰς ἐν Ἄργει, inquit, καὶ τὰ καθ ̓ ἑκάστην πραχθέντα συναγαγὼν, Αἰνείαν φησὶν ἐκ Μολοττῶν εἰς Ἰταλίαν ἐλθόντα μετ ̓ Ὀδυσσέως, οἰκιστὴν γενέσθαι τῆς πόλεως. Ὀνομάσαι δ ̓ αὐτὴν ἀπὸ μιᾶς τῶν Ἰλιάδων Ῥώμης. Ταύτην δὲ λέγει ταῖς ἄλλαις Τρωάσι παρακελευσαμένην, κοινῇ μετ ̓ αὐτῶν ἐμπρῆσαι τὰ σκάφη, βαρυνομένην τῇ πλάνῃ. Ὁμολογεῖ δ ̓ αὐτῷ καὶ Δαμάστης ὁ Σιγεὺς, καὶ ἂλλοι τινές.",
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΛΑΝΤΙΣ,,,,,,,,52,fragment,54,,,"Schol. Eurip. ad Phœn. 162:","Ἑλλάνικος ἐν τῇ ἐπιγραφῇ Ἀτλαντίδος (leg. ἐπιγραφομένῃ Ἀτλαντίδι), ἄρσενας δ' φησὶ (nempe Niobes), Ἀρχήνορα, Μενέστρατον,... Ἀρχαγόραν· Θυγατέρας δὲ τρεῖς, Ὠγυγίαν, Ἀστυκράτειαν,....","Hellanicus in eo libro, qui Atlantis inscribitur, filios Niobes dicit quattuor, Archenorem, Menestratum,.... Archagoram; filias vero tres, Ogygiam, Astycratiam,....",,
"Volumen primum",,,HELLANICUS,"HELLANICI FRAGMENTA",ΑΤΛΑΝΤΙΣ,,,,,,,,52,fragment,55,,,Harpocration:,"Ὁμηρίδαι· ... Ἑλλάνικος ἐν τῇ Ἀγλαντιάδι (leg. Ἀτλαντιάδι), ἀπὸ τοῦ ποιητοῦ φησιν ὠνομάσθαι.","Homeridas Hellanicus in Atlantiade, ab Homero nomen habuisse scribit.",,
