volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,293,fragment,92,,,"Schliast. in Aristid. Orat. in Cimonem, tom. II, p. 284:","Θεόπομπος ἐν τῇ ι’ τῶν Φιλιππικῶν περὶ Κίμωνος· «Οὐδέπω δὲ πέντε ἐτῶν παρεληλυθότων, πολέμου συμβάντος πρὸς Λακεδαιμονίους, ὁ δῆμος μετεπέμψατο τὸν Κίμωνα, νομίζων διὰ τὴν προξενίαν ταχίστην ἂν αὐτὸν εἰρήνην ποιήσασθαι. Ὁ δὲ παραγενόμενος τῇ πόλει τὸν πόλεμον κατέλυσε.»","Theopompus libro decimo Philippicorum de Cimone: «Nondum elapsis quinque annis,quum bellum cum Lacedæmoniis inceptum esset, populus revocavit Cimonem, existimans, eum propter hospitium celerrime pacem facturum esse. Is quum advenisset, civitati bellum composuit.»","Theopompum sequitur Cornel. Nep. Cimon. 3; cf. Plutarch. Cimon. c. 13 et Pericles c. 10. V. Clinton. Fasti H. p. 52.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,293,fragment,93,,,Stephanus:,"Καρπασία, πόλις Κύπρου... τὸ κτητικὸν καρπασεωτκός... Θεόπομπος ἐν δεκάτῳ Καρπασεῖς αὐτούς φησιν· ἴσως ἀπὸ τοῦ Κάρπασος.","Carpasia, urbs Cypri... possessivum Carpaseoticus.... Theopompus libro decimo eos Carpasenses nominat, fortassis a voce Carpasus.","Hujus urbis mentio facta esse videtur, ubi de cimonis in Cyprum expeditione agebatur.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,293,fragment,94,,,"Athenæus XII, p. 533, A:","Ἐν τῇ δεκάτῃ τῶν Φιλιππικῶν ὁ Θεόπομπός φησι· «Κίμων ὁ Ἀθηναῖος ἐν τοῖς ἀγροῖς καὶ τοῖς κήποις οὐδένα τοῦ καρποῦ καθίστα φύλακα, ὅπως οἱ βουλόμενοι τῶν πολιτῶν εἰσιόντες ὀπωρίζωνται καὶ λαμβάνωσιν εἴ τινος δέοιντο τῶν ἐν τοῖς χωρίοις. Ἔπειτα τὴν οἰκίαν παρεῖχε κοινὴν ἅπασι· καὶ δεῖπνον ἀεὶ εὐτελὲς παρασκευάζεσθαι πολλοῖς ἀνθρώποις, καὶ τοὺς ἀπόρους προσιόντας τῶν Ἀθηναίων εἰσιόντας δειπνεῖν. Ἐθεράπευε δὲ καὶ τοὺς καθ ̓ ἑκάστην ἡμέραν αὐτοῦ τι δεομένους· καὶ λέγουσιν ὡς περιήγετο μὲν ἀεὶ νεανίσκους δύ ̓ ἢ τρεῖς, ἔχοντας κέρματα· τούτοις δὲ διδόναι προσέταττεν, ὁπότε τις προσέλθοι αὐτοῦ δεόμενος. Καί φασι μὲν αὐτὸν καὶ εἰς ταφὴν εἰσφέρειν· ποιεῖν δὲ καὶ τοῦτο πολλάκις, ὁπότε τῶν πολιτῶν τινα ἴδοι κακῶς ἠμφιεσμένον, κελεύειν αὐτῷ μεταμφιέννυσθαι τῶν νεανίσκων τινὰ τῶν συνακολουθούντων αὐτῷ. Ἐκ δὴ τούτων ἁπάντων ηὐδοκίμει καὶ πρῶτος ἦν τῶν πολιτῶν.»","Theopompus Philippicorum libro decimo ita scribit: «Cimon Atheniensis prædiis suis hortisque nullum frucluum custodem imponebat, ne quis civium impediretur quominus intraret fructusque arborum carperet, aut quibus rebus vellet in prædiis ipsius frueretur. Deinde domum suam in commune præbebat omnibus; ita quidem ut etiam quotidie frugalis cœna multis hominibus parata esset, et, quicumque tenuioris fortunæ cives accederent, iis intrare cœnareque liceret. Curabatque etiam eos, qui quolibet die aliquid ab eo peterent aut opis ejus indigerent: diciturque constanter quocumque iret secum habuisse duos aut tres adolescentes, nummis instructos, quibus mandatum erat, ut darent quoties accederet quispiam qui a se aliquid petiturus videretur. Dicunt etiam ad efferendos mortuos sæpe sumtus eum contulisse; etiam hoc sæpius fecisse, ut, si quem civium vidisset male vestitum, juberet aliquem ex adolescentibus, qui ipsum sequebantur, cum illo permutare amiculum. Quibus rebus omnibus magnam famam est consecutus, et civium princeps est habitus.»","Eadem ex eodem fonte narrat Cornel. Nepos Cim. c. 4. Cf. Plutarch. Cim. c. 10, Pericle c. 9.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,293,fragment,95,,,"Athenæus IV, p. 166, D, E:","Θεόπομπος δ ̓ ἐν τῇ δεκάτῃ τῶν Φιλιππικῶν, ἀφ ̓ ἧς τινες τὸ τελευταῖον μέρος χωρίσαντες ἐν ᾧ ἐστι τὰ περὶ τῶν Ἀθήνησι δημαγωγῶν, Εὔβουλόν φησι τὸν δημαγωγὸν ἄσωτον γενέσθαι. Τῇ λέξει δὲ ταύτῃ ἐχρήσατο· «Καὶ τοσοῦτον ἀσωτίᾳ καὶ πλεονεξίᾳ διενήνοχε τοῦ δήμου τοῦ Ταραντίνων, ὅσον ὁ μὲν περὶ τὰς ἑστιάσεις εἶχε μόνον ἀκρατῶς, ὁ δὲ τῶν Ἀθηναίων καὶ τὰς προσόδους καταμισθοφορῶν διατετέλεκε· Καλλίστρατος δὲ, φησὶν, ὁ Καλλικράτους δημαγωγὸς καὶ αὐτὸς πρὸς μὲν τὰς ἡδονὰς ἦν ἀκρατής· τῶν δὲ πολιτικῶν πραγμάτων ἦν ἐπιμελής.»","Theopompus Rerum Philippicarum libro decimo (a quo sunt qui separent posteriorem partem, quæ de demagogis agit Atheniensium) Eubulum dicit demagogum luxuriosum fuisse. His autem utitur verbis: «Et luxuria et corradendæ pecuniæ studio in tantum superavit populum Tarentinum, ut, quum hic nonnisi quod ad convivia spectat modum tenere nesciat, ille Atheniensium vel publicos reditus largitionibus exhaurire non desierit. Callistratus vero, inquit, Callicratis filius, itidem populi orator, ad voluptates quidem intemperans erat, ceterum in administratione reipublicæ industrius.»","Ad rem cf. Justin. VI, 9.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,293,fragment,96,,,Harpocrat.:,"Εὔβουλος... ὅτι δὴ δημαγωγὸς ἦν ἐπιφανέστατος, ἐπιμελής τε καὶ φιλόπονος, ἀργύριόν τε συχνὸν πορίζων τοῖς Ἀθηναίοις διένειμε· διὸ καὶ τὴν πόλιν, ἐπὶ τῆς τούτου πολιτείας, ἀνανδροτάτην καὶ ῥᾳθυμοτάτην συνέβη γενέσθαι, Θεόπομπος ἐν τῇ δεκάτῃ τῶν Φιλιππικῶν.","Eubulus... demagogus fuit clarissimus, diligens ac industrius, qui multam conficiens pecuniam Atheniensibus distribuit: unde accidit, ut eo rempublicam gerente, civitas iners admodum fieret et ignaviæ plena. Narrat Theopompus libro decimo Philippicorum.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,97,,,Harpocrat.:,"Σύνταξις. ... Ἔλεγε (Demosthenes) δὲ ἑκάστους φόρους συντάξεις, ἐπειδὴ χαλεπῶς ἔφερον οἱ Ἕλληνες τὸ τῶν φόρων ὄνομα, Καλλιστράτου οὕτω καλέσαντος, ὥς φησι Θεόπομπος ἐν δεκάτῳ Φιλιππικῶν.","Σύνταξις.—Quum vocabulum τῶν φόρων Græcos offenderet, tributa singula (Demosthenes) vocabat συντάξεις, illius nominis auctore Callistrato, ut refert Theopompus in decimo Philippicorum.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,98,,,"Schol. Aristoph Vesp. v. 941:","Θεόπομπος ὁ ἱστορικὸς τὸν Πανταίνου φησὶν ἀντιπολιτεύσασθαι Περικλεῖ, ἀλλ ̓ οὐκ Ἀνδροτίων· ἀλλὰ καὶ αὐτὸς τὸν Μελησίου.","Theopompus historicus Pantæni filium ait in republica gerenda Pericli adversatum fuisse; non ita Androtio, qui de Melesiæ filio hoc tradit.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,98,,,"Ammonius v. Διαπολιτεύεσθαι:","Θεόπομπος δὲ τοὺς ἐν μιᾷ πόλει φιλοτιμουμένους πρὸς ἀλλήλους, ἀντιπολιτεύεσθαι ἔφη.","Theopompus ἀντιπολιτεύεσθαι dicit eos, qui in eadem civitate ambitione inter se decertant.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,99,,,"Schol. Lucian. Tim. c. 29, lom. I, p. 143 Reitz.:","Ὁ δὲ Κλέων δημαγωγὸς ἦν Ἀθηναίων προστὰς αὐτῶν ἑπτὰ ἔτη, ὃς πρῶτος δημηγορῶν ἀνέκραγεν ἐπὶ βήματος καὶ ἐλοιδορήσατο, θρασὺς ὢν οὕτως, ὥστε, καθὼς Θεόπομπος ἱστορεῖ, συνεληλυθότων Ἀθηναίων παρελθεῖν εἰς τὴν ἐκκλησίαν στέφανον ἔχοντα, καὶ κελεῦσαι αὐτοὺς ἀναβαλέσθαι τὸν σύλλογον· τυγχάνειν γὰρ αὐτὸν θύοντα, καὶ ξένους ἑστιᾷν μέλλοντα, καὶ διαλῦσαι τὴν ἐκκλησίαν.","Cleon demagogus erat Atheniensium, quibus præfuit septem annos. Is primus demagogorum in rostris clamolibus usus est et conviciis. Tanta erat temeritate ut , auctore Theopompo, quum Athenienses convenissent, in concilium intraret coronam portans et juberet eos differre conventum, sacrum enim se facere et convivio excipere velle hospites, hisque verbis concionem solveret.","Rem narrat etiam Plutarchus in Præceptt. Pol., non addito auctore.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,100,,,"Schol. Aristoph. Eq. v. 226:","Θεόπομπος ἐν δεκάτῳ (sic Wichers. Pro vulg. Ἑνδεκάτῳ) Φιλιππικῶν φησιν, ὅτι οἱ ἱππεῖς ἐμίσουν αὐτόν (Cleonem) προπηλακισθεὶς γὰρ ὑπ ̓ αὐτῶν καὶ παροξυνθεὶς ἐπετέθη τῆ πολιτείᾳ, καὶ διετέλεσεν εἰς αὐτοὺς κακὰ μηχανώμενος· κατηγόρησε γὰρ αὐτῶν ὡς λειποστρατούντων.","Theopompus decimo Philippicorum ait: Equi es odium in Cleonem habebant: nam contumelia ab iis affectus et exacerbatus, reipublicæ gerendæ rationem auocunque modo reprehendit, et mala iis machinari non desiit: accusavit enim eos quod militiam deseruissent.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,101,,,"Schol. Aristoph. Acharn. v. 6:","... Ἐζημιώθη γὰρ ὁ Κλέων πέντε τάλαντα, διὰ τὸ ὑβρίζειν τοὺς ἱππέας· Παρὰ τῶν νησιωτῶν γὰρ ἔλαβε πέντε τάλαντα ὁ Κλέων, ἵνα πείσῃ τους Ἀθηναίους κουφίσαι αὐτοὺς τῆς εἰσφορᾶς· αἰσθόμενοι δὲ οἱ Ἱππεῖς, ἀντέλεγον καὶ ἀπῄτησαν αὐτόν. Μέμνηται Θεόπομπος.","Cleon multatus est quinque talentis, quod Equites contumeliis affecerat: namque acceperat Cleon ab insulanis quinque talenta, ut Athenienses adduceret ad diminuendum iis tributum; hoc quum Equites animadvertissent, oblocuti sunt et pecuniam ab eo repetierunt. Hoc memorat Theopompus.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,102,,,"Schol. Lucian. Tim. c. 29, tom. I, p. 142:","Ἔστι δὲ τῇ ἀληθείᾳ (Hyperbolus) Χρέμητος, ὡς Θεόπομπος ἐν τῷ περὶ Δημαγωγῶν.","Est revera Chremetis filius (Hyperbolus), ut Theopompus tradit in libro de Demagogis.","Cf. Schol. Ad Aristoph. Pac. 680; ad Vesp. 1001.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,103,,,"Schol. Aristoph. Vesp. v. 1001:","Θεόπομπος δέ φησι... γράφων, ὅτι ἐξωστράκισαν τὸν Ὑπέρβολον ἓξ ἔτη· ὁ δὲ καταπλεύσας εἰς Σάμον, καὶ τὴν οἴκησιν αὐτοῦ ποιησάμενος, ἀπέθανε· καὶ τούτου τὸν νεκρὸν εἰς ἀσκὸν ἀγαγόντες, εἰς τὸ πέλαγος κατεπόντωσαν.","Theopompus scribit: In exilium miserunt Hyperbolum in sex annos: hic deinde in Samum trajecit ibique domicilio posito mortuus est: ejus cadaver sacco immissum in mare dejecerunt.","Hanc rem Luciani quoque Scholiastes ad Tim. 29 ex Theopompo affert, addito libri numero.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,104,,,"A. Gellius N. A. XV, 20:","Euripidis poetœ matrem Theopompus agrestia olera vendentem victum quœsisse dicit; patri autem ejus, nato illo responsum est a Chaldœis eum victorem in certaminibus fore.",,,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,105,,,"Plut. Dem. p. 847, c. 4:","Δημοσθένης, ὁ πατὴρ Δημοσθένους, ἦν μὲν τῶν καλῶν καὶ ἀγαθῶν ἀνδρῶν, ὡς ἱστορεῖ Θεόπομπος· ἐπεκαλεῖτο δὲ μαχαιροποιὸς, ἐργαστήριον ἔχων μέγα, καὶ δούλους τεχνίτας τοῦτο πράττοντας.","Demosthenes, pater Demosthenis, fuit, ut tradit Theopompus, ex optimatibus, sed cognomen fuit ei Machæropœo, quod officinam magnam gladiorum faciendorum exerceret, et servos ejus artificii haberet peritos.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,294,fragment,106,,,"Idem ibid. p. 851, c. 13:","Ὅθεν οὐκ οἶδ ̓ ὅπως παρέστη Θεοπόμπῳ λέγειν, αὐτὸν ἀβέβαιον τῷ τρόπῳ γεγονέναι, καὶ μήτε πράγμασι, μήτ ̓ ἀνθρώποις, πολὺν χρόνον τοῖς αὐτοῖς ἐπιμένειν δυνάμενον.","Quare Theopompo miror quid in mentem venerit, ingenio ut Demosthenem mobili dicat fuisse, neque vel rebus vel hominibus diu iisdem delectatum.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,295,fragment,107,,,"Plut. Dem. p. 852, c. 14:","Ἱστορεῖ δὲ καὶ Θεόπομπος, ὅτι, τῶν Ἀθηναίων ἐπί τινα προβαλλομένων αὐτὸν κατηγορίαν, ὡς οὐχ ὑπήκουε, θορυβούντων, ἀναστὰς εἶπεν· Ὑμεῖς ἐμοὶ, ὦ ἄνδρες Ἀθηναῖοι, συμβούλῳ μὲν, κἂν μὴ θέλητε, χρήσεσθε· συκοφάντῃ δ ̓ οὐδὲ ἐὰν θέλητε.","Scribit etiam Theopompus, quum populus Atheniensis accusatorem in caussa quadam eum nominaret, obstreperet autem morem non gerenti: surrexisse eum ac dixisse, Vos me, Athenienses, consiliarium vel inviti habebitis, calumniatorem ne si volueritis quidem.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER X",,,,,295,fragment,108,,,"Idem ibid. p. 857, c. 25:","Μόνην γὰρ τὴν τούτου (scil. Οἰκίαν Καλλικλέους τοῦ Ἀῤῥενίδου) νεωστὶ γεγαμηκότος οὐκ εἴασαν ἐλεγχθῆναι, νύμφης ἔνδον οὔσης, ὡς ἱστορεῖ Θεόπομπος.","Unum hujus Calliclis domicilium, ut auctor est Theopompus, quod nuper uxorem domum duxisset, sponsæ caussa, quæ intus erat, non permiserunt excuti.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER XI",,,,,295,fragment,109,,,Harpocrat.:,"Ἀμάδοκος ... Δύο γεγόνασιν οὗτοι, πατὴρ καὶ υἱός ... ἀμφοτέρων μέμνηται Θεόπομπος ἐν τῇ ἑνδεκάτῃ τῶν Φιλιππικῶν.","Amadocus ... Hi bini fuere, pater et filius ... utriusque meminit Theopompus libro undecimo Philippicorum.",,
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER XI",,,,,295,fragment,110,,,"Porphyrius apud Euseb. P. E. X, p. 464:","Τῶν ἀγαθῶν καὶ τῶν κακῶν οὐδὲν αὐτὸ καθ ̓ αὑτὸ παραγίγνεται τοῖς ἀνθρώποις, ἀλλὰ συντέτακται καὶ συνακολουθεῖ τοῖς μὲν πλούτοις καὶ ταῖς δυναστείαις ἄνοια καὶ μετὰ ταύτην ἀκολασία· ταῖς δ ̓ ἐνδείαις καὶ ταῖς ταπεινότησι, σωφροσύνη καὶ μετριότης· ὥστε χαλεπὸν εἶναι διαγνῶναι, πότερον ἄν τις δέξαιτο τῶν μερίδων τούτων τοῖς παισὶ τοῖς αὐτοῦ καταλιπεῖν.","Boni malique nihil per se evenit hominibus, sed divitias et potentiam sequitur tamquam socia dementia, hanc vero licentia; inopiam contra et humilitatem temperantia sequitur et moderatio: ut difficile sit ad dijudicandum utram harum rerum liberis relinquendam esse existimes.","«Locum hunc, eujus priorem tantum partem exhibuit Eusebius, supplevi ex Isocratis Or. Paneg. Init., quoniam hujus locum integrum, ne verbis quidem mutatis, in hunc undecimum Philippicorum librum intulit Theopompus, teste Porphyrio ibid.: quamquam nescimus in quibus Isocratis verbis substiterit.» Wichers.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER XII",,,,,295,fragment,111,,,"Photius Biblioth. Cod. CLXXVI, p. 202 sq.:","Καὶ περιέχει ὁ δωδέκατος λόγος περί τε Ἀκώριος τοῦ Αἰγυπτίων βασιλέως, ὡς πρός τε τοὺς βαρβάρους (vulg. Βαρκαίους), ἐσπείσατο, καὶ ὑπὲρ Εὐαγόρου ἔπραττε τοῦ Κυπρίου, ἐναντία πράττων τῶ Πέρση· ὅν τε τρόπον παρὰ δόξαν Εὐαγόρας τῆς Κυπρίων ἀρχῆς ἐπέβη, Αὐδύμονα κατασχὼν τὸν Κιτιέα, ταύτης ἐπάρχοντα. Τίνα τε τρόπον Ἕλληνες οἱ σὺν Ἀγαμέμνονι τὴν Κύπρον κατέσχον, ἀπελάσαντες τοὺς μετὰ Κιννύρου, ὧν εἰσιν ὑπολιπεῖς Ἀμαθούσιοι. Ὅπως τε ὁ βασιλεὺς Εὐαγόρᾳ συνεπείσθη πολεμῆσαι, στρατηγὸν ἐπιστήσας Αὐτοφραδάτην τὸν Λυδίας σατράπην, ναύαρχον δὲ Ἑκατόμνων. Καὶ περὶ τῆς εἰρήνης, ἣν αὐτὸς τοῖς Ἕλλησιν ἐβράβευσεν· ὅπως τε πρὸς Εὐαγόραν ἐπικρατέστερον ἐπολέμει, καὶ περὶ τῆς ἐν Κύπρῳ ναυμαχίας. Καὶ ὡς Ἀθηναίων ἡ πόλις ταῖς πρὸς βασιλέα συνθήκαις ἐπειρᾶτο ἐμμένειν, Λακεδαιμόνιοι δὲ ὑπέρογκα φρονοῦντες παρέβαινον τὰς συνθήκας. Τίνα τε τρόπον τὴν ἐπὶ Ἀνταλκίδου ἔθεντο εἰρήνην, καὶ ὡς Τιρίβαζος ἐπολέμησεν· ὅπως τε Εὐαγόρᾳ ἐπεβούλευσεν· ὅπως τε αὐτὸν Εὐαγόρας πρὸς βασιλέα διαβαλὼν, συνέβαλε μετ ̓ Ὀρόντου, καὶ ὡς Νεχτανίβιος παρειληφότος τὴν Αἰγύπτου βασίλείαν, πρὸς Λακεδαιμονίους πρέσβεις ἀπέστειλεν Εὐαγόρας· τίνα τε τρόπον ὁ περὶ Κύπρον αὐτῷ πόλεμος διελύθη. Καὶ περὶ Νικοκρέοντος, ὡς ἐπεβούλευσεν, ὡς παραδόξως ἐφωράθη, ὡς ἔφυγε. Καὶ ὡς τῇ ἐκείνου παιδὶ καταλειφθείσῃ κόρῃ Εὐαγόρας τε καὶ ὁ τούτου παῖς Πνυταγόρας, λανθάνοντες ἀλλήλους, συνεκάθευδον· Θρασυδαίου τοῦ ἡμιάῤῥενος (ὃς ἦν Ἡλεῖος τὸ γένος) αὐτοῖς παρὰ μέρος ὑπηρετουμένου ὀλέθρου γέγονε, Θρασυδαίου τὴν ἐκείνων ἀναίρεσιν κατεργασαμένου. Εἶτα τίνα τρόπον Ἄκωρις ὁ Αἰγύπτιος πρὸς τοὺς Πισίδας ἐποιήσατο συμμαχίαν· περὶ τε τῆς χώρας αὐτῶν καὶ τῶν Ἀσπενδίων· περί τε τῶν ἐν Κῷ καὶ Κνίδῳ ἰατρῶν, ὡς Ἀσκληπιάδαι, καὶ ὡς ἐκ Σύρνου οἱ πρῶτοι ἀφίκοντο ἀπόγονοι Ποδαλειρίου· καὶ περὶ Μόψου τοῦ μάντεως, καὶ τῶν θυγατέρων Ῥοδῆς καὶ Μηλιάδος καὶ Παμφυλίας· ἐξ ὧν ἥ τε Μοψουεστία, καὶ ἡ ἐν Λυκίᾳ Ῥοδία, καὶ ἡ Παμφυλία χώρα τὰς ἐπωνυμίας ἔλαβον. Τίνα τε τρόπον ὑφ ̓ Ἑλλήνων ἡ Παμφυλία κατῳκίσθη, καὶ ὁ πρὸς ἀλλήλους συνέστη πόλεμος. Καὶ ὡς Λύκιοι πρὸς Τελμισσεῖς, ἡγουμένου αὐτοῖς τοῦ σφῶν βασιλέως Περικλέους, ἐπολέμησαν, καὶ οὐκ ἀνῆκαν πολεμοῦντες, ἕως αὐτοὺς τειχήρεις ποιήσαντες καθ ̓ ὁμολογίαν παρεστήσαντο.","Narrat liber duodecimus res gestas Acoridis Ægyptiorum regis, ut cum barbaris fœdus inierit, et pro Evagora Cyprio adversus Persas steterit; qua ratione inopinato Cypriorum imperio potitus sit Evagoras, Audymone Citieo, qui eam tenebat, capto. Qua arte Græci Agamemnonem secuti Cyprum occuparint, Cinnyra cum suis ejecto, quorum posteri reliqui sunt Amathusii. Ut rex cum Evagora bellum gerere animum induxerit, imperatore creato Autophradata Lydiæ Satrapa, navarcho vero Hecatomno: et de pace quam ut summus rerum moderator Græcis concessit, utque acrius cum Evagora dimicarit, ac de navali ad Cyprum pugna. Ut Atheniensium civitas in fœedere cum rege inito perseverare studuerit; Lacedæmonii vero, secundis rebus elati, pacta conventa ruperint. Quomodo Item sub Antalcida pacis fœdus percusserint. Ut Tiribazus bellum gesserit, et Evagoræ insidias struxerit, utque apud regem Evagoras illum accusarit, ac cum Oronte transegerit. Ut a Nectanibi occupato Ægyptiorum regno, ad Lacedæmonios Evagoras legatos miserit, quaque ratione Cyprium bellum confecerit. De Nicocreonte, quomodo insidias locaverit, quomodo necopinato deprehensus sit, effugeritque. Quomodo cum ejus filia virgine relicta, et Evagoras, et hujus filius Pnytagoras, clam alterutro, concubuerint, Thrasydæo Eunucho (qui genere Eleus erat) vicissim illis subserviente ad puellæ amorem: utque hæc ipsis interitus caussa fuerit, Thrasydæo necem illis procurante. Refert dein, qua ratione Acoris Ægyptius cum Pisidis belli societatem inierit, deque ipsorum regione, et de Aspendiis. De medicis quoque Cois, et Cnidiis, quod Asclepiadæ sint, quodque e Syrno posteri Podalirii primi accesserint. De Mopso vate, ejusque filiabus Rhode, Meliade, ac Pamphylia. Ab his Mopsuestiam, et in Lycia Rhodiam, Pampliyliamque regionem nomen accepisse. Ut a Græcis habitari Pamphylia cœpta, et mutuum inter eos bellum exarserit: et quomodo Lycii cum Telmisseis, belli duce Pericle eorum rege, pugnarint: nec manus conserere desierint, donec ipsos intra muros compulsos ad concordiam adegerint.","In iis, quæ de bello Evagoræ narrantur, in plurimis Theopompum secutus esse videtur Diodorus XIV, 98; XV, 2, 5, 8–11. Ad reliqua conter XV, 29, 47; Stephan. Byz. v. Σύρνα de Podalirio.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER XII",,,,,296,fragment,112,,,"Schol. Homeri Il. II, 135:","Δοῦρα σέσηπε νεῶν, καὶ σπάρτα λέλυνται.] Ταῦτα δὲ ἀμφοτέροις συνᾴδει, τῷ μὲν ἀπιέναι, πρὶν διαφθαρῆναι τέλεον τὰς νέας, καὶ τῷ μένειν δὲ, ὡς διὰ τὸ σεσηπέναι τὰς ναῦς τέως πλεῖν οὐ δυναμένων. Καὶ Θεόπομπος δὲ ταύτην αὐτίαν αὐτοῖς τοῦ ναυαγίου φησὶν, ὡς καὶ τοὺς περὶ Κάλχαντα καὶ Ἀμφίλοχον πεζοὺς ἀπαλλάττεσθι.","Hoc Homericum ll. suadet utrumque, tum ut abeant, antequam naves prorsus perditæ sint, tum ut maneant, quum jam putrefactis navibus navigare non possint. Atque Theopompus hanc iis naufragii caussam fuisse dici, eamque ob rem Calchantem et Amphilochum terra iter ingressos esse.","Welckerus de Cycl. Hom. p. 29 hæc petita suspicatur ex Theopompo Grammatico. Ad liquidum res perduci nequit.",
"Volumen primum",,,THEOPOMPUS,"THEOPOMPI FRAGMENTA",ΦΙΛΙΠΠΙΚΑ,,,"LIBER XII",,,,,296,fragment,113,,,"Schol. Apoll. Rh. I, 388:","Κλάρος πόλις πλησίον Κολοφῶνος, ἱερὰ Ἀπόλλωνος· καὶ χρηστήριον τοῦ θεοῦ, ἀπὸ Μαντοῦς τῆς Τειρεσίου θυγατρὸς καθιδρυμένον, ἢ ἀπὸ Κλάρου τινὸς ἥρωος· ὡς Θεόπομπος.","Clarus oppidum prope Colophonem, Apollini sacrum; et oraculum Dei, a Manto Tiresiæ filia institutum, vel a Claro quodam heroe, ut Theopompus.","«Id Theopompum hoc libro retulisse opinor, quoniam eodem libro de Mopso filio Mantus egit, quem etsi Clari conditorem non habuit, id tamen, ut ab aliis traditum memoriæ prodere potuit, quomodo id fecit Strabo XIV, p. 951, Theopompum fortasse secutus.» Wichers.",
